Date,Alaves,Albacete,Almeria,Ath Bilbao,Ath Madrid,Barcelona,Betis,Cadiz,Celta,Compostela,Cordoba,Eibar,Elche,Espanol,Extremadura,Getafe,Gimnastic,Girona,Granada,Hercules,Huesca,La Coruna,Las Palmas,Leganes,Lerida,Levante,Logrones,Malaga,Mallorca,Merida,Murcia,Numancia,Osasuna,Oviedo,Real Madrid,Recreativo,Salamanca,Santander,Sevilla,Sociedad,Sp Gijon,Tenerife,Valencia,Valladolid,Vallecano,Villareal,Villarreal,Xerez,Zaragoza
2020-07-01,465.0,206.0,242.0,1438.0,1578.0,2181.0,1107.0,36.0,1057.0,201.0,20.0,265.0,81.0,1271.0,83.0,719.0,28.0,88.0,262.0,76.0,33.0,1282.0,191.0,148.0,34.0,499.0,90.0,791.0,858.0,81.0,56.0,148.0,744.0,368.0,2130.0,167.0,105.0,810.0,1384.0,1243.0,432.0,380.0,1673.0,789.0,563.0,36.0,1090.0,34.0,880.0
2020-08-01,469.0,206.0,242.0,1444.0,1589.0,2193.0,1111.0,36.0,1060.0,201.0,20.0,272.0,81.0,1272.0,83.0,721.0,28.0,88.0,275.0,76.0,33.0,1282.0,191.0,159.0,34.0,507.0,90.0,791.0,862.0,81.0,56.0,148.0,755.0,368.0,2146.0,167.0,105.0,810.0,1397.0,1252.0,432.0,380.0,1680.0,796.0,563.0,36.0,1099.0,34.0,880.0
2020-10-01,470.0,206.0,242.0,1447.0,1593.0,2196.0,1117.0,39.0,1065.0,201.0,20.0,273.0,84.0,1272.0,83.0,728.0,28.0,88.0,281.0,76.0,36.0,1282.0,191.0,159.0,34.0,510.0,90.0,791.0,862.0,81.0,56.0,148.0,758.0,368.0,2153.0,167.0,105.0,810.0,1400.0,1257.0,432.0,380.0,1687.0,798.0,563.0,36.0,1106.0,34.0,880.0
2020-11-01,477.0,206.0,242.0,1453.0,1603.0,2201.0,1120.0,50.0,1066.0,201.0,20.0,280.0,91.0,1272.0,83.0,731.0,28.0,88.0,288.0,76.0,38.0,1282.0,191.0,159.0,34.0,511.0,90.0,791.0,862.0,81.0,56.0,148.0,765.0,368.0,2162.0,167.0,105.0,810.0,1404.0,1266.0,432.0,380.0,1687.0,799.0,563.0,36.0,1111.0,34.0,880.0
2020-12-01,482.0,206.0,242.0,1457.0,1612.0,2207.0,1123.0,51.0,1070.0,201.0,20.0,285.0,94.0,1272.0,83.0,734.0,28.0,88.0,289.0,76.0,40.0,1282.0,191.0,159.0,34.0,515.0,90.0,791.0,862.0,81.0,56.0,148.0,766.0,368.0,2163.0,167.0,105.0,810.0,1413.0,1276.0,432.0,380.0,1692.0,806.0,563.0,36.0,1119.0,34.0,880.0
2021-01-01,487.0,206.0,242.0,1462.0,1624.0,2218.0,1130.0,55.0,1083.0,201.0,20.0,288.0,97.0,1272.0,83.0,738.0,28.0,88.0,299.0,76.0,45.0,1282.0,191.0,159.0,34.0,525.0,90.0,791.0,862.0,81.0,56.0,148.0,768.0,368.0,2179.0,167.0,105.0,810.0,1423.0,1281.0,432.0,380.0,1695.0,811.0,563.0,36.0,1125.0,34.0,880.0
2021-02-01,488.0,206.0,242.0,1468.0,1639.0,2233.0,1138.0,60.0,1085.0,201.0,20.0,292.0,98.0,1272.0,83.0,745.0,28.0,88.0,304.0,76.0,49.0,1282.0,191.0,159.0,34.0,533.0,90.0,791.0,862.0,81.0,56.0,148.0,774.0,368.0,2186.0,167.0,105.0,810.0,1436.0,1284.0,432.0,380.0,1703.0,816.0,563.0,36.0,1134.0,34.0,880.0
2021-03-01,491.0,206.0,242.0,1474.0,1647.0,2246.0,1150.0,61.0,1090.0,201.0,20.0,294.0,102.0,1272.0,83.0,748.0,28.0,88.0,308.0,76.0,53.0,1282.0,191.0,159.0,34.0,539.0,90.0,791.0,862.0,81.0,56.0,148.0,783.0,368.0,2198.0,167.0,105.0,810.0,1445.0,1293.0,432.0,380.0,1707.0,818.0,563.0,36.0,1136.0,34.0,880.0
2021-04-01,492.0,206.0,242.0,1479.0,1655.0,2255.0,1156.0,65.0,1094.0,201.0,20.0,295.0,106.0,1272.0,83.0,750.0,28.0,88.0,311.0,76.0,54.0,1282.0,191.0,159.0,34.0,542.0,90.0,791.0,862.0,81.0,56.0,148.0,785.0,368.0,2206.0,167.0,105.0,810.0,1452.0,1297.0,432.0,380.0,1713.0,823.0,563.0,36.0,1142.0,34.0,880.0
2021-05-01,500.0,206.0,242.0,1486.0,1662.0,2264.0,1161.0,73.0,1104.0,201.0,20.0,295.0,111.0,1272.0,83.0,755.0,28.0,88.0,320.0,76.0,60.0,1282.0,191.0,159.0,34.0,545.0,90.0,791.0,862.0,81.0,56.0,148.0,795.0,368.0,2217.0,167.0,105.0,810.0,1467.0,1305.0,432.0,380.0,1716.0,826.0,563.0,36.0,1148.0,34.0,880.0
2021-06-01,507.0,206.0,242.0,1490.0,1675.0,2272.0,1172.0,80.0,1113.0,201.0,20.0,302.0,117.0,1272.0,83.0,759.0,28.0,88.0,321.0,76.0,67.0,1282.0,191.0,159.0,34.0,548.0,90.0,791.0,862.0,81.0,56.0,148.0,799.0,368.0,2230.0,167.0,105.0,810.0,1474.0,1314.0,432.0,380.0,1723.0,827.0,563.0,36.0,1157.0,34.0,880.0
2021-09-01,507.0,206.0,242.0,1495.0,1682.0,2279.0,1174.0,82.0,1114.0,201.0,20.0,302.0,119.0,1274.0,83.0,759.0,28.0,88.0,323.0,76.0,67.0,1282.0,191.0,159.0,34.0,550.0,90.0,791.0,869.0,81.0,56.0,148.0,804.0,368.0,2237.0,167.0,105.0,810.0,1481.0,1320.0,432.0,380.0,1730.0,827.0,566.0,36.0,1160.0,34.0,880.0
2021-10-01,510.0,206.0,242.0,1500.0,1689.0,2284.0,1184.0,86.0,1120.0,201.0,20.0,302.0,123.0,1278.0,83.0,759.0,28.0,88.0,324.0,76.0,67.0,1282.0,191.0,159.0,34.0,552.0,90.0,791.0,870.0,81.0,56.0,148.0,810.0,368.0,2247.0,167.0,105.0,810.0,1488.0,1330.0,432.0,380.0,1734.0,827.0,576.0,36.0,1165.0,34.0,880.0
2021-11-01,517.0,206.0,242.0,1508.0,1697.0,2288.0,1193.0,89.0,1123.0,201.0,20.0,302.0,127.0,1286.0,83.0,765.0,28.0,88.0,329.0,76.0,67.0,1282.0,191.0,159.0,34.0,554.0,90.0,791.0,876.0,81.0,56.0,148.0,818.0,368.0,2254.0,167.0,105.0,810.0,1498.0,1339.0,432.0,380.0,1739.0,827.0,582.0,36.0,1169.0,34.0,880.0
2021-12-01,521.0,206.0,242.0,1510.0,1704.0,2295.0,1199.0,92.0,1129.0,201.0,20.0,302.0,129.0,1292.0,83.0,769.0,28.0,88.0,333.0,76.0,67.0,1282.0,191.0,159.0,34.0,555.0,90.0,791.0,878.0,81.0,56.0,148.0,819.0,368.0,2263.0,167.0,105.0,810.0,1502.0,1343.0,432.0,380.0,1742.0,827.0,587.0,36.0,1173.0,34.0,880.0
2022-01-01,522.0,206.0,242.0,1514.0,1704.0,2300.0,1205.0,94.0,1133.0,201.0,20.0,302.0,132.0,1298.0,83.0,774.0,28.0,88.0,343.0,76.0,67.0,1282.0,191.0,159.0,34.0,556.0,90.0,791.0,882.0,81.0,56.0,148.0,821.0,368.0,2276.0,167.0,105.0,810.0,1512.0,1343.0,432.0,380.0,1751.0,827.0,593.0,36.0,1182.0,34.0,880.0
2022-02-01,524.0,206.0,242.0,1521.0,1711.0,2307.0,1212.0,98.0,1140.0,201.0,20.0,302.0,140.0,1299.0,83.0,781.0,28.0,88.0,345.0,76.0,67.0,1282.0,191.0,159.0,34.0,559.0,90.0,791.0,882.0,81.0,56.0,148.0,827.0,368.0,2280.0,167.0,105.0,810.0,1520.0,1348.0,432.0,380.0,1752.0,827.0,594.0,36.0,1189.0,34.0,880.0
2022-03-01,528.0,206.0,242.0,1527.0,1720.0,2317.0,1218.0,101.0,1145.0,201.0,20.0,302.0,146.0,1301.0,83.0,786.0,28.0,88.0,346.0,76.0,67.0,1282.0,191.0,159.0,34.0,566.0,90.0,791.0,888.0,81.0,56.0,148.0,831.0,368.0,2290.0,167.0,105.0,810.0,1528.0,1355.0,432.0,380.0,1756.0,827.0,594.0,36.0,1199.0,34.0,880.0
2022-04-01,529.0,206.0,242.0,1531.0,1729.0,2326.0,1222.0,107.0,1149.0,201.0,20.0,302.0,149.0,1308.0,83.0,788.0,28.0,88.0,349.0,76.0,67.0,1282.0,191.0,159.0,34.0,567.0,90.0,791.0,888.0,81.0,56.0,148.0,837.0,368.0,2296.0,167.0,105.0,810.0,1531.0,1362.0,432.0,380.0,1763.0,827.0,595.0,36.0,1202.0,34.0,880.0
2022-05-01,535.0,206.0,242.0,1541.0,1736.0,2335.0,1229.0,112.0,1152.0,201.0,20.0,302.0,155.0,1311.0,83.0,794.0,28.0,88.0,351.0,76.0,67.0,1282.0,191.0,159.0,34.0,574.0,90.0,791.0,894.0,81.0,56.0,148.0,843.0,368.0,2311.0,167.0,105.0,810.0,1538.0,1369.0,432.0,380.0,1766.0,827.0,603.0,36.0,1209.0,34.0,880.0
